title,link
目录,[]
面向智慧城市的GIS框架,http://ch.whu.edu.cn:80/cn/article/doi/10.13203/j.whugis20200536?viewType=HTML
RS-ODMS:一种分布式遥感数据在线管理与服务框架,http://ch.whu.edu.cn:80/cn/article/doi/10.13203/j.whugis20200198?viewType=HTML
公共卫生与安全应急视角下人群动态的观测思考与挑战,http://ch.whu.edu.cn:80/cn/article/doi/10.13203/j.whugis20200422?viewType=HTML
深度学习与遥感数据分析,http://ch.whu.edu.cn:80/cn/article/doi/10.13203/j.whugis20200650?viewType=HTML
地理空间人工智能的近期研究总结与思考,http://ch.whu.edu.cn:80/cn/article/doi/10.13203/j.whugis20200597?viewType=HTML
融合多源时空大数据感知城市动态,http://ch.whu.edu.cn:80/cn/article/doi/10.13203/j.whugis20200535?viewType=HTML
机器学习在城市空间演化模拟中的应用与新趋势,http://ch.whu.edu.cn:80/cn/article/doi/10.13203/j.whugis20200423?viewType=HTML
融合深度学习技术的用户兴趣点推荐研究综述,http://ch.whu.edu.cn:80/cn/article/doi/10.13203/j.whugis20200334?viewType=HTML
科学工作流支持的复杂地理计算流程处理,http://ch.whu.edu.cn:80/cn/article/doi/10.13203/j.whugis20200209?viewType=HTML
众源地理空间数据的空间文本相关性分析,http://ch.whu.edu.cn:80/cn/article/doi/10.13203/j.whugis20200185?viewType=HTML
异质稀疏分布时空数据插值、重构与预测方法探讨,http://ch.whu.edu.cn:80/cn/article/doi/10.13203/j.whugis20200488?viewType=HTML
场所模型及大数据支持下的场所感知,http://ch.whu.edu.cn:80/cn/article/doi/10.13203/j.whugis20200491?viewType=HTML
道路点云场景双层卷积语义分割,http://ch.whu.edu.cn:80/cn/article/doi/10.13203/j.whugis20200081?viewType=HTML
顾及时空因素的国家恐怖袭击事件Cox回归分析,http://ch.whu.edu.cn:80/cn/article/doi/10.13203/j.whugis20200189?viewType=HTML
图卷积网络模型识别道路正交网格模式,http://ch.whu.edu.cn:80/cn/article/doi/10.13203/j.whugis20200022?viewType=HTML
顾及停留位置特征提取的个人位置预测方法,http://ch.whu.edu.cn:80/cn/article/doi/10.13203/j.whugis20200068?viewType=HTML
利用卷积神经网络识别交通指数时间序列模式,http://ch.whu.edu.cn:80/cn/article/doi/10.13203/j.whugis20200035?viewType=HTML
结合自注意力机制和结伴行为特征的行人轨迹预测模型,http://ch.whu.edu.cn:80/cn/article/doi/10.13203/j.whugis20200159?viewType=HTML
一种面向三维WebGIS的空间数据加载优化方法,http://ch.whu.edu.cn:80/cn/article/doi/10.13203/j.whugis20200184?viewType=HTML
